Survey,cruise,Station_Code,Station,Year,Date,Time,Lat,Long,Station_Depth_m,Distance_Offshore_nmi,Gear,Extension,Species,Total_CPUE,CPUE<80,CPUE>80,TrawlDist_km,3m_Temp,3m_Salinity,3m_Chl,Top20m_Temp,Top20m_Salinity,CTD_Comments
SWFSC,OS1601,OS160111T4,SR01,2016,6/26/2016,12:46,41.9,-124.2717,30,2.9,264NRT+MED modified,No,California market squid,0.330056968,0.330056968,0,3.02978,10.27369976,33.70940018,9.944025,9.778224945,33.46245985,
SWFSC,OS1601,OS160112T1,SR02,2016,6/26/2016,16:58,41.9,-124.3541667,55,6.6,264NRT+MED modified,No,California market squid,0,0,0,2.9715421,9.400500298,33.78129959,7.187505,9.16458497,33.60730495,
SWFSC,OS1601,OS160113T2,KR01,2016,6/27/2016,8:52,41.58333333,-124.1583333,30,2.7,264NRT+MED modified,No,California market squid,4.298121972,4.298121972,0,3.0245768,11.57289982,32.71089935,7.904442,9.958479977,32.34906015,
SWFSC,OS1601,OS160113T4,KR01,2016,6/27/2016,13:02,41.58333333,-124.1583333,30,2.7,264NRT+MED modified,No,California market squid,6.297468921,6.297468921,0,2.8582912,11.57289982,32.71089935,7.904442,9.958479977,32.34906015,
SWFSC,OS1601,OS160113T7,KR01,2016,6/27/2016,17:52,41.58333333,-124.1583333,30,2.7,264NRT+MED modified,No,California market squid,0,0,0,2.8449038,11.57289982,32.71089935,7.904442,9.958479977,32.34906015,
SWFSC,OS1601,OS160114T1,TD03,2016,6/28/2016,6:36,41.05833333,-124.2783333,87,5.7,264NRT+MED modified,No,California market squid,57.62029941,52.53615535,5.084144066,3.0371241,12.42539978,33.67580032,5.725824,11.4517499,33.54598484,
SWFSC,OS1601,OS160114T3,TD03,2016,6/28/2016,12:58,41.05833333,-124.2783333,87,5.7,264NRT+MED modified,No,California market squid,139.326375,112.3599799,26.96639517,2.9355533,12.42539978,33.67580032,5.725824,11.4517499,33.54598484,
SWFSC,OS1601,OS160115T2,ER02,2016,6/29/2016,9:44,40.63333333,-124.4466667,55,5.8,264NRT+MED modified,No,California market squid,720.2477513,720.2477513,0,2.8795647,10.93799973,34.04740143,4.738071,10.61787486,32.514605,
SWFSC,OS1601,OS160116T1,AR02,2016,6/30/2016,8:21,39.25,-123.8291667,92,2,264NRT+MED modified,No,California market squid,0,0,0,2.7620862,9.173399925,33.84389877,0.554931,8.659285021,33.45077982,
SWFSC,OS1601,OS160116T3,AR02,2016,6/30/2016,12:43,39.25,-123.8291667,92,2,264NRT+MED modified,No,California market squid,0,0,0,2.9876937,9.537099838,34.08789825,11.782914,8.912105083,33.06989517,
SWFSC,OS1601,OS160117T2,FR02,2016,7/1/2016,8:59,38.5,-123.26,55,1.8,264NRT+MED modified,No,California market squid,0,0,0,3.1726783,9.563699722,34.46519852,4.283487,9.165034962,32.95304003,
SWFSC,OS1601,OS160117T4,FR02,2016,7/1/2016,13:29,38.5,-123.26,55,1.8,264NRT+MED modified,No,California market squid,0,0,0,2.9643335,10.73050022,35.13819885,17.96574,9.833144999,33.13388948,
SWFSC,OS1601,OS160117T6,GF01,2016,7/2/2016,17:26,37.84166667,-122.695,28,6.6,264NRT+MED modified,No,California market squid,0,0,0,3.0958498,11.65260029,33.77899933,4.046523,11.56135001,32.58234501,
SWFSC,OS1601,OS160118T1,GF01,2016,7/2/2016,8:14,37.84166667,-122.695,28,6.6,264NRT+MED modified,No,California market squid,0,0,0,2.9384801,11.65260029,33.77899933,4.046523,11.56135001,32.58234501,
SWFSC,OS1601,OS160118T3,GF01,2016,7/2/2016,14:17,37.84166667,-122.695,28,6.6,264NRT+MED modified,No,California market squid,0,0,0,2.7434685,11.65260029,33.77899933,4.046523,11.56135001,32.58234501,
JSOES,1,061698CR07A,CR07,1998,35962,0.770833333,46.0825,-124.1351,76.8096,7,264NRT,No,California market squid,2.359415416,0.471883083,1.887532333,2.119168997,13.75786667,26.17663333,2.875833035,11.58693167,30.462765,
JSOES,1,061698CR07B,CR07,1998,35962,0.857638889,46.13383,-124.1643,54.864,7,264NRT,No,California market squid,0.61609705,0,0.61609705,1.623120904,13.75786667,26.17663333,2.875833035,11.58693167,30.462765,
JSOES,1,061798CR02,CR02,1998,35963,0.561111111,46.147,-124.028,18.288,2,264NRT,No,California market squid,0,0,0,2.975379705,11.3051,30.3112,,9.956631579,32.22647368,
JSOES,1,061798CR05,CR05,1998,35963,0.648611111,46.12317,-124.0762,40.2336,5,264NRT,No,California market squid,0,0,0,3.15418458,11.3818,30.2586,5.045579433,9.47408,32.72495,
JSOES,1,061798CR10,CR10,1998,35963,0.813194444,46.1375,-124.2097,85.9536,10,264NRT,No,California market squid,1.168851132,0,1.168851132,4.277704716,13.8304,30.6684,1.191521764,12.07748,31.362545,
JSOES,1,061798CR15,CR15,1998,35963,0.885416667,46.14,-124.295,109.728,15,264NRT,No,California market squid,4.809200708,1.603066903,3.206133805,3.119021416,14.2506,30.3599,4.957318306,12.08762,31.537115,
JSOES,1,061898GH10,GH10,1998,35964,0.706944444,46.983,-124.391,54.864,10,264NRT,No,California market squid,0,0,0,2.657161713,13.6386,32.028,1.721086979,12.068155,32.13212,
JSOES,1,061898GH16,GH16,1998,35964,0.784722222,46.98433,-124.5445,84.1248,16,264NRT,No,California market squid,0,0,0,4.148438454,12.9028,32.2622,1.412173748,12.314355,32.246275,
JSOES,1,061898GH21,GH21,1998,35964,0.885416667,46.96667,-124.6608,109.728,21,264NRT,No,California market squid,20.79210601,4.574263322,16.21784269,3.655233383,12.8687,32.2926,0.604586899,12.16628,32.313585,
JSOES,1,061998GH26,GH26,1998,35965,0.25,47.00083,-124.8152,162.7632,26,264NRT,No,California market squid,0,0,0,3.683146477,13.0392,32.1894,,12.33863,32.20964,
JSOES,1,061998WB30,WB30,1998,35965,0.384027778,46.648,-124.7778,292.608,30,264NRT,No,California market squid,0,0,0,3.902892351,13.4299,32.0796,0.410413057,13.132395,32.007255,
JSOES,1,061998WB19,WB19,1998,35965,0.513888889,46.65,-124.4938,111.5568,19,264NRT,No,California market squid,24.02423098,13.45356935,10.57066163,3.329971313,13.8615,31.9453,0.692847788,13.111435,31.974445,
JSOES,1,061998WB14,WB14,1998,35965,0.588194444,46.63783,-124.3883,82.296,14,264NRT,No,California market squid,0.267796532,0.267796532,0,3.734178305,13.5882,31.9645,0.636949301,12.367605,32.071955,
JSOES,1,061998WB09,WB09,1998,35965,0.678472222,46.59783,-124.2598,54.864,9,264NRT,No,California market squid,0,0,0,3.006037712,12.8638,31.9537,6.501883984,11.581315,32.147825,
JSOES,1,061998WB05,WB05,1998,35965,0.765972222,46.6575,-124.1768,27.432,5,264NRT,No,California market squid,2.582575997,0.286952889,2.295623108,3.484892607,12.6014,29.7118,2.633115768,10.490255,31.971925,
JSOES,1,062098CR20,CR20,1998,35966,0.267361111,46.158,-124.4438,131.6736,20,264NRT,No,California market squid,0,0,0,3.738987207,13.9068,30.4597,2.633115768,12.74129,31.64587,
JSOES,1,062098CR25,CR25,1998,35966,0.350694444,46.13717,-124.549,146.304,25,264NRT,No,California market squid,0,0,0,2.861397028,13.9163,31.667,0.39128986,11.97668,32.056775,
JSOES,1,062098CR07,CR07,1998,35966,0.496527778,46.15717,-124.1577,58.5216,7,264NRT,No,California market squid,0,0,0,3.60855341,13.75786667,26.17663333,2.875833035,11.58693167,30.462765,
JSOES,1,062198CF03,CF03,1998,35967,0.238888889,45.72133,-124.026,54.864,3,264NRT,No,California market squid,0,0,0,4.664565563,10.4993,32.1688,9.870506287,9.659855,32.565265,
JSOES,1,062198CF07,CF07,1998,35967,0.319444444,45.667,-124.0753,74.9808,7,264NRT,No,California market squid,0,0,0,3.135658026,10.1048,32.2946,,9.32292,32.823155,
JSOES,1,062198CF10,CF10,1998,35967,0.409722222,45.72417,-124.1838,113.3856,10,264NRT,No,California market squid,1.050745395,0,1.050745395,3.806821346,12.4033,31.341,2.588985205,12.088525,31.525615,
JSOES,1,062198CF15,CF15,1998,35967,0.529166667,45.72317,-124.3005,148.1328,15,264NRT,No,California market squid,0,0,0,3.803532124,13.5868,30.7325,1.117970943,12.561275,31.409255,
JSOES,1,062198CF25,CF25,1998,35967,0.697916667,45.72367,-124.5223,192.024,25,264NRT,No,California market squid,0,0,0,4.157972813,14.3764,28.9009,3.942318678,13.79261,30.9989,
JSOES,1,062198CM03,CM03,1998,35967,0.871527778,45.47417,-124.036,62.1792,3,264NRT,No,California market squid,0,0,0,3.004580736,9.8153,32.744,8.870217323,9.087105,33.10188,
JSOES,1,062298CH01,CH01,1998,35968,0.267361111,45.0365,-124.0345,25.6032,1,264NRT,No,California market squid,0,0,0,3.58075428,10.0101,32.8182,12.35652161,9.449765,33.065285,
JSOES,1,062298CH02,CH02,1998,35968,0.351388889,44.9915,-124.0778,54.864,2,264NRT,No,California market squid,0.644407737,0.644407737,0,3.103625059,10.1742,32.9967,13.82753563,9.44583,33.077075,
JSOES,1,062298CH05,CH05,1998,35968,0.421527778,45.028,-124.1275,91.44,5,264NRT,No,California market squid,0,0,0,3.379844189,10.4061,32.4715,14.85724545,10.147935,32.567155,
JSOES,1,062298CH10,CH10,1998,35968,0.565972222,45.01617,-124.2468,151.7904,10,264NRT,No,California market squid,0,0,0,3.428845882,11.9517,31.5366,3.250941992,10.655105,32.08098,
JSOES,1,062298CH15,CH15,1998,35968,0.674305556,44.9845,-124.3528,192.024,15,264NRT,No,California market squid,0,0,0,2.951450825,13.2326,31.271,0.811999977,11.902835,31.80181,
JSOES,1,062298CH20,CH20,1998,35968,0.758333333,45.0255,-124.4522,329.184,20,264NRT,No,California market squid,0,0,0,3.591541529,14.1597,29.9925,0.572224677,12.374435,31.18819,
JSOES,1,062398NH05,NH05,1998,35969,0.677083333,44.64783,-124.1728,56.6928,5,264NRT,No,California market squid,0.257803428,0.257803428,0,3.87892437,9.9817,33.0752,7.531593323,9.43643,33.20532,
JSOES,1,062398NH10A,NH10,1998,35969,0.776388889,44.65133,-124.2882,80.4672,10,264NRT,No,California market squid,0,0,0,2.430537939,12.2154,31.7974,1.298695683,10.325045,32.43737,
JSOES,1,062398NH10B,NH10,1998,35969,0.816666667,44.62983,-124.2982,82.296,10,264NRT,No,California market squid,0,0,0,2.857015848,12.2154,31.7974,1.298695683,10.325045,32.43737,
JSOES,1,062498CP03,CP03,1998,35970,0.279861111,44.23533,-124.1975,53.0352,3,264NRT,No,California market squid,1.824674186,1.824674186,0,3.836301327,11.8237,32.6612,1.309203029,10.453845,32.818715,
JSOES,1,062498CP02,CP02,1998,35970,0.361111111,44.23033,-124.16,43.8912,2,264NRT,No,California market squid,0.304094524,0,0.304094524,3.288451195,10.7829,32.7786,6.075290203,10.220375,33.07892,
JSOES,1,062498CP10,CP10,1998,35970,0.470138889,44.1985,-124.3375,85.9536,10,264NRT,No,California market squid,1.471095421,0.294219084,1.176876337,3.398827791,11.7269,32.7004,1.588695526,11.47172,32.770285,
JSOES,1,062498CP15,CP15,1998,35970,0.561111111,44.23367,-124.4567,100.584,15,264NRT,No,California market squid,0,0,0,3.788796902,11.6857,32.2913,4.162970543,10.22935,32.699985,
JSOES,1,062498CP20,CP20,1998,35970,0.649305556,44.1975,-124.5557,106.0704,20,264NRT,No,California market squid,0.737101116,0.368550558,0.368550558,2.713331938,13.3719,30.8905,1.441594005,11.769405,31.82354,
JSOES,1,062498CP25,CP25,1998,35970,0.734027778,44.23683,-124.6985,106.0704,25,264NRT,No,California market squid,0,0,0,3.729935646,13.0107,31.3834,1.117971063,11.34367,31.995955,
JSOES,1,062598CM05,CM05,1998,35971,0.25,45.4685,-124.0923,85.9536,5,264NRT,No,California market squid,1.390035114,0.926690076,0.463345038,4.316437721,12.7983,29.1017,6.825507164,10.56808,31.971995,
JSOES,4,061699LP06,LP06,1999,36327,0.246527778,47.89683,-124.7925,58.5216,6,264NRT,No,California market squid,0,0,0,3.494163752,12.5419,30.4899,2.272825956,10.40252,31.66885,
JSOES,4,061699LP04,LP04,1999,36327,0.338888889,47.87627,-124.7436,45.72,4,264NRT,No,California market squid,0.771012332,0.771012332,0,1.296996117,13.3516,29.2391,1.329528928,11.08431,31.13792,
JSOES,4,061699LP09,LP09,1999,36327,0.416666667,47.9005,-124.885,85.9536,9,264NRT,No,California market squid,0.659075021,0,0.659075021,1.517277956,12.4048,30.2465,2.610778809,10.3127925,31.468615,
JSOES,4,061699LP12,LP12,1999,36327,0.497222222,47.88935,-124.9601,109.728,12,264NRT,No,California market squid,0,0,0,1.279129267,13.1174,31.45105,0.883876771,11.129255,31.8516375,
JSOES,4,061699LP17,LP17,1999,36327,0.577083333,47.90263,-125.081,137.16,17,264NRT,No,California market squid,0,0,0,3.302822351,12.8026,31.5363,0.62391293,10.655225,32.012085,
JSOES,4,061699LP22,LP22,1999,36327,0.666666667,47.89333,-125.1913,190.1952,22,264NRT,No,California market squid,0,0,0,3.053179979,13.3705,31.6068,0.386231869,11.893585,31.750415,
JSOES,4,061699LP27,LP27,1999,36327,0.759722222,47.90322,-125.31,497.4336,27,264NRT,No,California market squid,0,0,0,3.29694128,13.1673,31.3674,1.210688353,12.06861,31.64842,
JSOES,4,061799LP09,LP09,1999,36328,0.230555556,47.88965,-124.8801,87.7824,9,264NRT,No,California market squid,0,0,0,3.288617373,12.4048,30.2465,2.610778809,10.3127925,31.468615,
JSOES,4,061799LP12,LP12,1999,36328,0.325,47.90473,-124.9588,107.8992,12,264NRT,No,California market squid,0,0,0,2.387571812,13.1174,31.45105,0.883876771,11.129255,31.8516375,
JSOES,4,061799GH26,GH26,1999,36328,0.659027778,47.0108,-124.8149,153.6192,26,264NRT,No,California market squid,0,0,0,2.794224262,13.7917,31.47,0.378804326,12.136655,31.65446,
JSOES,4,061799GH36,GH36,1999,36328,0.767361111,47.00673,-125.0385,731.52,36,264NRT,No,California market squid,0,0,0,2.638083935,14.616,31.6862,0.222826093,12.535095,31.975565,
JSOES,4,061799GH31,GH31,1999,36328,0.847222222,47.00965,-124.9238,175.5648,31,264NRT,No,California market squid,0,0,0,2.929330349,14.4732,31.6605,0.304528981,12.086625,32.056095,
JSOES,4,061899GH21,GH21,1999,36329,0.230555556,47.00027,-124.6966,115.2144,21,264NRT,No,California market squid,0,0,0,2.600684881,13.8195,31.3983,0.460507274,11.68306,31.57129,
JSOES,4,061899GH16,GH16,1999,36329,0.322222222,47.005,-124.5475,78.6384,16,264NRT,No,California market squid,0,0,0,3.538151741,14.1649,29.2969,2.146557808,12.65051,30.38237,
JSOES,4,061899GH10,GH10,1999,36329,0.411111111,46.97957,-124.4227,58.5216,10,264NRT,No,California market squid,0,0,0,2.802814245,14.9891,26.8759,2.25797081,11.698705,30.41275,
JSOES,4,061899GH06,GH06,1999,36329,0.497916667,47.00195,-124.322,38.4048,6,264NRT,No,California market squid,0.347255728,0.347255728,0,2.879722118,14.0639,26.7386,4.441666603,11.560095,29.563415,
JSOES,4,061899WB05,WB05,1999,36329,0.673611111,46.6649,-124.1736,23.7744,5,264NRT,No,California market squid,4.350465782,1.450155261,2.900310521,1.379162669,13.8981,27.4237,2.421376705,10.02002,31.36185,
JSOES,4,061899WB09,WB09,1999,36329,0.766666667,46.66603,-124.2861,60.3504,9,264NRT,No,California market squid,0,0,0,1.436821699,13.9033,29.9308,3.268115759,11.397555,31.34597,
JSOES,4,061999CR10,CR10,1999,36330,0.226388889,46.17583,-124.2174,74.9808,10,264NRT,No,California market squid,9.198671195,9.198671195,0,1.630670309,13.5457,25.8391,3.587499857,9.93633,30.80716,
JSOES,4,061999CR07,CR07,1999,36330,0.295833333,46.17275,-124.1456,47.5488,7,264NRT,No,California market squid,1.979910759,1.979910759,0,1.515219808,13.2859,24.25335,3.18641293,10.6851125,29.7028325,
JSOES,4,061999CR04,CR04,1999,36330,0.396527778,46.16905,-124.0771,27.432,4,264NRT,No,California market squid,0,0,0,1.422273278,13.072,27.9958,1.998007238,10.222315,31.170355,
JSOES,4,061999CR15,CR15,1999,36330,0.461111111,46.15828,-124.3387,113.3856,15,264NRT,No,California market squid,23.52837939,23.52837939,0,3.782665968,13.46865,24.14565,2.941304207,11.342245,29.0557425,
JSOES,4,061999CR20,CR20,1999,36330,0.548611111,46.16098,-124.45,131.6736,20,264NRT,No,California market squid,1.837015657,1.837015657,0,2.177444696,14.5828,24.4544,1.983152032,13.16178,28.751915,
JSOES,4,061999CR25,CR25,1999,36330,0.6375,46.1566,-124.5462,149.9616,25,264NRT,No,California market squid,0,0,0,3.682574272,14.4807,29.4054,0.713043511,12.628935,30.475805,
JSOES,4,061999CR30,CR30,1999,36330,0.740277778,46.15053,-124.6882,457.2,30,264NRT,No,California market squid,0,0,0,3.308689833,14.5181,31.5549,0.170833319,13.55098,31.759445,
JSOES,4,061999CR35,CR35,1999,36330,0.845833333,46.15353,-124.8126,1097.28,35,264NRT,No,California market squid,0,0,0,3.150000095,14.8778,31.3792,0.163405791,13.881365,31.80167,
JSOES,4,062099CR04,CR04,1999,36331,0.603472222,46.179,-124.0814,23.7744,4,264NRT,No,California market squid,0,0,0,1.568475366,13.072,27.9958,1.998007238,10.222315,31.170355,
JSOES,4,062099CR07,CR07,1999,36331,0.680555556,46.16597,-124.1562,56.6928,7,264NRT,No,California market squid,0,0,0,1.455328465,13.2859,24.25335,3.18641293,10.6851125,29.7028325,
JSOES,4,062099CR15,CR15,1999,36331,0.784027778,46.15378,-124.3285,113.3856,15,264NRT,No,California market squid,0,0,0,2.983473539,13.46865,24.14565,2.941304207,11.342245,29.0557425,
JSOES,4,062199CM05,CM05,1999,36332,0.250694444,45.47122,-124.0931,85.9536,5,264NRT,No,California market squid,0,0,0,3.383912802,14.723,23.8576,2.733333111,12.04567,29.228575,
JSOES,4,062199CM01,CM01,1999,36332,0.345138889,45.4682,-124.0131,36.576,1,264NRT,No,California market squid,13.55231302,4.404501732,9.147811289,2.951525688,13.8669,27.29665,2.610778928,11.026095,30.7000125,
JSOES,4,062199CM03,CM03,1999,36332,0.423611111,45.45915,-124.0404,58.5216,3,264NRT,No,California market squid,5.481026013,0.365401734,5.115624279,2.736713886,14.1181,25.61,2.662771702,11.3879225,30.0776125,
JSOES,4,062199CM10,CM10,1999,36332,0.533333333,45.48817,-124.2062,135.3312,10,264NRT,No,California market squid,0,0,0,2.979405642,13.9601,25.9892,2.47336936,12.04796842,30.61068947,
JSOES,4,062199CM15,CM15,1999,36332,0.651388889,45.49617,-124.3213,175.5648,15,264NRT,No,California market squid,0,0,0,2.176755428,15.0627,25.0212,1.136413097,12.091945,30.08704,
JSOES,4,062199CM20,CM20,1999,36332,0.745833333,45.48418,-124.4526,263.3472,20,264NRT,No,California market squid,0,0,0,2.77701664,15.3106,28.8316,0.720470965,13.649565,30.771645,
JSOES,4,062299CM01,CM01,1999,36333,0.236805556,45.4839,-124.0103,34.7472,1,264NRT,No,California market squid,17.69263141,14.50795776,3.184673654,2.995597363,13.8669,27.29665,2.610778928,11.026095,30.7000125,
JSOES,4,062299CM03,CM03,1999,36333,0.315277778,45.4562,-124.0286,45.72,3,264NRT,No,California market squid,5.709610425,5.709610425,0,2.977436066,14.1181,25.61,2.662771702,11.3879225,30.0776125,
JSOES,4,062299CH01,CH01,1999,36333,0.468055556,45.03848,-124.0396,32.9184,1,264NRT,No,California market squid,1.209877644,1.209877644,0,3.306119442,12.7583,29.4602,2.84474659,10.15772,31.695455,
JSOES,4,062299CH05,CH05,1999,36333,0.554166667,45.03863,-124.1431,91.44,5,264NRT,No,California market squid,0,0,0,3.273255825,13.0873,29.6436,2.057427406,10.702935,31.54018,
JSOES,4,062299CH10,CH10,1999,36333,0.656944444,45.03453,-124.2352,148.1328,10,264NRT,No,California market squid,0,0,0,3.66806078,15.2998,26.2609,1.544927478,13.526655,30.11181,
JSOES,4,062299CH02,CH02,1999,36333,0.770138889,45.0361,-124.0737,53.0352,2,264NRT,No,California market squid,0,0,0,4.059246063,13.74,28.1364,1.344384074,10.708335,31.234935,
JSOES,4,062399NH10,NH10,1999,36334,0.243055556,44.65832,-124.2832,78.6384,10,264NRT,No,California market squid,46.68328104,44.8159498,1.867331242,3.384509325,12.4923,30.5098,3.669202566,10.02071,31.806225,
JSOES,4,062399NH05,NH05,1999,36334,0.326388889,44.65878,-124.1737,58.5216,5,264NRT,No,California market squid,54.46396413,54.46396413,0,3.047886848,11.7543,32.3868,2.510507345,10.902305,32.6861,
JSOES,4,062399NH15,NH15,1999,36334,0.438194444,44.6467,-124.3978,87.7824,15,264NRT,No,California market squid,8.667739849,,,3.461109877,14.8311,28.8211,0.913586855,11.80421,30.99356,
JSOES,4,062399NH20,NH20,1999,36334,0.534722222,44.66493,-124.519,137.16,20,264NRT,No,California market squid,0,0,0,3.293392658,15.7442,29.4037,0.653623164,13.0497,30.4882,
JSOES,4,062499CF07,CF07,1999,36335,0.251388889,45.72633,-124.1112,84.1248,7,264NRT,No,California market squid,0,0,0,3.230687618,14.743,26.14,1.270108581,13.182765,30.017665,
JSOES,4,062499CF01,CF01,1999,36335,0.339583333,45.72405,-123.9738,27.432,1,264NRT,No,California market squid,4.176975519,4.176975519,0,3.351707458,14.441,26.2801,1.515217423,11.681095,30.18026,
JSOES,4,062499CF03,CF03,1999,36335,0.424305556,45.71743,-124.0272,58.5216,3,264NRT,No,California market squid,0,0,0,3.301933527,15.4099,26.5085,0.861594141,12.541835,30.42561,
JSOES,4,062499CF10,CF10,1999,36335,0.522916667,45.72433,-124.1818,113.3856,10,264NRT,No,California market squid,0,0,0,3.050431967,14.9017,23.6304,1.856884003,11.43359,30.04035,
JSOES,4,062499CF15,CF15,1999,36335,0.611805556,45.72222,-124.2958,146.304,15,264NRT,No,California market squid,0,0,0,3.140835762,15.9189,20.9635,3.14184761,11.407005,29.30958,
JSOES,7,061700NH05D,NH05,2000,36694,0.7625,44.6657,-124.1834,58,5,264NRT,No,California market squid,0,0,0,4.43713665,10.62306667,32.82583333,0.545465757,9.42457,33.27303667,
JSOES,7,061800NH03D,NH03,2000,36695,0.269444444,44.68613,-124.1347,43,3,264NRT,No,California market squid,7.474221281,7.474221281,0,2.943450451,11.19,32.52,0.853558719,9.6755,33.1235,
